erreul ,liceul ,errmil ,licmil ,Npas ,
0.0514034, 0.00133065, -0.0329456, 0.000162666, 1
0.0170951, 0.000911758, -0.00895645, 7.93059e-05, 2
0.00379943, 0.000629622, -0.00230427, 3.82684e-05, 4
0.00116996, 0.000439908, -0.000583788, 1.85692e-05, 8
