erreul ,liceul ,errmil ,licmil ,Npas ,
10.1563, 0.291635, 1.22817, 0.0294304, 1
5.30503, 0.114625, 0.350624, 0.00660095, 2
2.87815, 0.045505, 0.0998778, 0.00149302, 4
1.54634, 0.0189619, 0.0279029, 0.000363494, 8
0.834216, 0.00805924, 0.00767152, 8.74553e-05, 16
0.442726, 0.00369731, 0.00204779, 2.19947e-05, 32
